timestamp,event_type,details,window_title,application,bbox_x,bbox_y,bbox_width,bbox_height
2025-08-01 10:39:09,mousemove,drag,Vscode,vscode,,,,
2025-08-01 10:39:12,click,left_click,Vscode,vscode,251,721,32,196
2025-08-01 10:39:22,click,double_click,Cmd,cmd,621,581,123,150
2025-08-01 10:39:32,keypress,key_A,Vscode,vscode,,,,
2025-08-01 10:39:41,click,double_click,https://example.com/dashboard,chrome_tab_2,988,629,41,157
2025-08-01 10:39:47,click,double_click,Cmd,cmd,851,1021,112,167
2025-08-01 10:39:54,mousemove,move,https://example.com/login,chrome_tab_2,,,,
2025-08-01 10:39:59,keypress,Ctrl+V,Cmd,cmd,,,,
2025-08-01 10:40:09,scroll,scroll_down,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 10:40:14,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 10:40:23,mousemove,move,https://example.com/dashboard,unknown_app_2,,,,
2025-08-01 10:40:26,click,right_click,Cmd,cmd,16,771,159,125
2025-08-01 10:40:31,mousemove,drag,Outlook,outlook,,,,
2025-08-01 10:40:35,keypress,Ctrl+C,Notepad,notepad,,,,
2025-08-01 10:40:38,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 10:40:46,click,double_click,https://another.com/page1,chrome_tab_2,1600,120,105,47
2025-08-01 10:40:54,mousemove,drag,Notepad,notepad,,,,
2025-08-01 10:41:04,keypress,Ctrl+V,Outlook,unknown_app_2,,,,
2025-08-01 10:41:13,keypress,Ctrl+C,Cmd,cmd,,,,
2025-08-01 10:41:16,keypress,Ctrl+C,Cmd,cmd,,,,
2025-08-01 10:41:18,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 10:41:24,click,double_click,https://another.com/page1,chrome_tab_1,1332,895,181,120
2025-08-01 10:41:29,mousemove,drag,Notepad,notepad,,,,
2025-08-01 10:41:30,mousemove,move,https://example.com/login,chrome_tab_2,,,,
2025-08-01 10:41:32,keypress,key_B,Vscode,vscode,,,,
2025-08-01 10:41:36,keypress,key_B,Vscode,vscode,,,,
2025-08-01 10:41:37,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 10:41:43,mousemove,drag,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 10:41:50,click,double_click,Vscode,vscode,851,484,162,74
2025-08-01 10:41:51,click,double_click,Outlook,outlook,730,479,112,138
2025-08-01 10:41:56,click,right_click,Vscode,vscode,1561,124,22,146
2025-08-01 10:42:00,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 10:42:01,keypress,Ctrl+V,Excel,excel,,,,
2025-08-01 10:42:02,click,right_click,Cmd,cmd,1862,501,193,18
2025-08-01 10:42:07,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 10:42:15,scroll,scroll_up,Excel,excel,,,,
2025-08-01 10:42:22,mousemove,move,Cmd,cmd,,,,
2025-08-01 10:42:24,mousemove,move,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:42:32,click,left_click,https://example.com/dashboard,chrome_tab_2,1145,974,153,33
2025-08-01 10:42:40,mousemove,drag,Outlook,outlook,,,,
2025-08-01 10:42:50,click,left_click,https://example.com/home,chrome_tab_2,1837,374,35,72
2025-08-01 10:42:51,keypress,Enter,Vscode,vscode,,,,
2025-08-01 10:43:01,keypress,unknown_event,https://example.com/login,chrome_tab_1,,,,
2025-08-01 10:43:07,click,double_click,Notepad,notepad,558,184,137,177
2025-08-01 10:43:10,keypress,key_A,Excel,excel,,,,
2025-08-01 10:43:19,click,left_click,https://example.com/settings,chrome_tab_1,1157,409,120,32
2025-08-01 10:43:27,keypress,Enter,https://example.com/home,chrome_tab_2,,,,
2025-08-01 10:43:33,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 10:43:38,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 10:43:46,keypress,key_A,Vscode,vscode,,,,
2025-08-01 10:43:53,mousemove,move,Cmd,cmd,,,,
2025-08-01 10:44:01,click,left_click,https://example.com/settings,chrome_tab_2,1143,383,30,187
2025-08-01 10:44:02,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:44:08,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 10:44:17,click,double_click,https://example.com/login,chrome_tab_1,1851,1050,199,150
2025-08-01 10:44:20,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 10:44:24,click,left_click,,cmd,1259,366,99,155
2025-08-01 10:44:31,mousemove,drag,,notepad,,,,
2025-08-01 10:44:33,keypress,Ctrl+C,https://example.com/dashboard,chrome_tab_2,,,,
2025-08-01 10:44:36,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 10:44:40,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 10:44:43,keypress,Enter,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 10:44:52,keypress,Ctrl+V,Vscode,vscode,,,,
2025-08-01 10:45:02,keypress,Ctrl+C,Excel,excel,,,,
2025-08-01 10:45:03,keypress,Ctrl+C,https://example.com/dashboard,chrome_tab_2,,,,
2025-08-01 10:45:09,keypress,Ctrl+C,Notepad,notepad,,,,
2025-08-01 10:45:11,click,left_click,Notepad,notepad,1776,348,13,35
2025-08-01 10:45:21,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 10:45:26,click,right_click,https://example.com/home,chrome_tab_2,1710,681,14,36
2025-08-01 10:45:27,click,right_click,Cmd,unknown_app_8,282,563,184,152
2025-08-01 10:45:32,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 10:45:35,keypress,Ctrl+C,Excel,excel,,,,
2025-08-01 10:45:39,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 10:45:47,click,double_click,https://example.com/dashboard,chrome_tab_2,1725,829,55,148
2025-08-01 10:45:51,mousemove,move,Outlook,outlook,,,,
2025-08-01 10:46:00,click,left_click,Excel,excel,227,358,120,170
2025-08-01 10:46:04,click,double_click,Excel,excel,1620,266,134,62
2025-08-01 10:46:10,click,right_click,Cmd,cmd,554,542,85,151
2025-08-01 10:46:13,scroll,scroll_up,https://example.com/home,chrome_tab_1,,,,
2025-08-01 10:46:20,mousemove,unknown_event,Vscode,vscode,,,,
2025-08-01 10:46:28,mousemove,unknown_event,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 10:46:34,click,left_click,Cmd,cmd,256,757,199,127
2025-08-01 10:46:39,click,right_click,Notepad,unknown_app_6,1739,861,52,128
2025-08-01 10:46:46,mousemove,move,Notepad,notepad,,,,
2025-08-01 10:46:56,scroll,scroll_down,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 10:46:58,mousemove,drag,Excel,excel,,,,
2025-08-01 10:47:03,click,double_click,https://example.com/login,chrome_tab_1,1173,643,94,14
2025-08-01 10:47:13,click,left_click,https://another.com/page1,chrome_tab_1,1892,718,200,155
2025-08-01 10:47:18,click,right_click,Cmd,cmd,1453,678,35,60
2025-08-01 10:47:24,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:47:25,scroll,scroll_down,,excel,,,,
2025-08-01 10:47:26,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:47:34,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 10:47:42,click,double_click,Cmd,cmd,1830,393,102,62
2025-08-01 10:47:48,keypress,key_A,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:47:54,mousemove,drag,Outlook,outlook,,,,
2025-08-01 10:47:59,click,double_click,https://example.com/settings,chrome_tab_2,1014,976,122,100
2025-08-01 10:48:02,keypress,Ctrl+C,https://example.com/home,chrome_tab_1,,,,
2025-08-01 10:48:12,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 10:48:14,click,double_click,Excel,excel,1875,1044,121,74
2025-08-01 10:48:20,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 10:48:22,click,left_click,Excel,excel,1873,741,190,148
2025-08-01 10:48:29,click,right_click,Excel,excel,952,397,53,104
2025-08-01 10:48:36,mousemove,drag,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:48:39,click,unknown_event,Vscode,vscode,957,141,88,43
2025-08-01 10:48:41,click,left_click,Cmd,cmd,397,76,165,71
2025-08-01 10:48:44,click,right_click,Notepad,notepad,1672,315,42,60
2025-08-01 10:48:47,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 10:48:57,keypress,key_B,Excel,excel,,,,
2025-08-01 10:49:00,click,right_click,Outlook,outlook,925,325,26,41
2025-08-01 10:49:05,keypress,Ctrl+C,Excel,excel,,,,
2025-08-01 10:49:10,keypress,key_A,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 10:49:19,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:49:28,keypress,key_A,Vscode,vscode,,,,
2025-08-01 10:49:37,keypress,Ctrl+C,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:49:47,click,left_click,https://example.com/home,chrome_tab_1,1834,1034,121,63
2025-08-01 10:49:55,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 10:50:04,mousemove,drag,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 10:50:12,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 10:50:14,scroll,scroll_down,Excel,excel,,,,
2025-08-01 10:50:15,mousemove,drag,Outlook,outlook,,,,
2025-08-01 10:50:24,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 10:50:29,click,right_click,Vscode,vscode,768,827,114,92
2025-08-01 10:50:34,scroll,scroll_down,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:50:39,keypress,Ctrl+C,https://example.com/login,chrome_tab_2,,,,
2025-08-01 10:50:44,scroll,scroll_up,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:50:47,mousemove,move,Notepad,notepad,,,,
2025-08-01 10:50:57,scroll,scroll_up,Excel,excel,,,,
2025-08-01 10:51:03,scroll,scroll_up,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 10:51:13,click,double_click,Notepad,notepad,496,600,171,159
2025-08-01 10:51:22,mousemove,move,Outlook,outlook,,,,
2025-08-01 10:51:32,mousemove,move,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 10:51:34,click,right_click,Notepad,notepad,1625,289,169,54
2025-08-01 10:51:38,keypress,key_A,https://example.com/login,chrome_tab_1,,,,
2025-08-01 10:51:39,click,left_click,Outlook,outlook,1842,521,27,154
2025-08-01 10:51:46,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 10:51:53,mousemove,move,Notepad,notepad,,,,
2025-08-01 10:51:57,mousemove,move,Notepad,notepad,,,,
2025-08-01 10:52:03,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:52:05,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 10:52:10,mousemove,drag,Notepad,notepad,,,,
2025-08-01 10:52:15,mousemove,unknown_event,Cmd,cmd,,,,
2025-08-01 10:52:19,keypress,Enter,Vscode,vscode,,,,
2025-08-01 10:52:28,keypress,Ctrl+V,Notepad,notepad,,,,
2025-08-01 10:52:36,mousemove,drag,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 10:52:37,mousemove,drag,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:52:40,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 10:52:48,keypress,Enter,Vscode,vscode,,,,
2025-08-01 10:52:58,click,double_click,Notepad,notepad,387,211,131,22
2025-08-01 10:53:02,mousemove,drag,Vscode,vscode,,,,
2025-08-01 10:53:12,click,double_click,Cmd,cmd,1818,596,191,162
2025-08-01 10:53:19,keypress,Enter,Excel,excel,,,,
2025-08-01 10:53:26,keypress,Enter,Outlook,outlook,,,,
2025-08-01 10:53:30,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 10:53:37,keypress,Ctrl+V,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 10:53:46,mousemove,drag,https://example.com/login,chrome_tab_1,,,,
2025-08-01 10:53:51,click,double_click,Vscode,vscode,349,581,63,159
2025-08-01 10:53:55,scroll,scroll_down,Excel,excel,,,,
2025-08-01 10:54:00,click,right_click,Notepad,notepad,1744,756,64,169
2025-08-01 10:54:06,click,left_click,https://example.com/home,chrome_tab_2,1477,797,70,176
2025-08-01 10:54:08,click,right_click,Vscode,vscode,1652,206,119,28
2025-08-01 10:54:17,keypress,key_B,Excel,excel,,,,
2025-08-01 10:54:21,scroll,scroll_down,Excel,excel,,,,
2025-08-01 10:54:29,click,double_click,Vscode,vscode,193,791,181,126
2025-08-01 10:54:38,keypress,Ctrl+V,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 10:54:40,keypress,Ctrl+V,Excel,excel,,,,
2025-08-01 10:54:47,scroll,unknown_event,Excel,excel,,,,
2025-08-01 10:54:51,click,left_click,Excel,excel,983,273,118,80
2025-08-01 10:54:59,mousemove,drag,Outlook,outlook,,,,
2025-08-01 10:55:07,keypress,Ctrl+C,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:55:16,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 10:55:26,mousemove,drag,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:55:36,scroll,scroll_up,Excel,excel,,,,
2025-08-01 10:55:44,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 10:55:52,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 10:55:56,keypress,Ctrl+V,Excel,excel,,,,
2025-08-01 10:55:57,keypress,key_A,Vscode,vscode,,,,
2025-08-01 10:56:06,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 10:56:11,mousemove,drag,Outlook,outlook,,,,
2025-08-01 10:56:14,keypress,Ctrl+C,Excel,excel,,,,
2025-08-01 10:56:22,click,double_click,Notepad,notepad,318,27,184,26
2025-08-01 10:56:29,click,left_click,https://another.com/page2,chrome_tab_1,608,174,141,118
2025-08-01 10:56:32,click,right_click,Outlook,outlook,1300,820,53,91
2025-08-01 10:56:38,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 10:56:46,keypress,Ctrl+V,Notepad,notepad,,,,
2025-08-01 10:56:54,mousemove,drag,Notepad,notepad,,,,
2025-08-01 10:56:57,click,right_click,Outlook,outlook,1855,645,133,85
2025-08-01 10:56:58,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:57:04,click,double_click,Notepad,notepad,1896,353,116,128
2025-08-01 10:57:14,mousemove,move,Outlook,outlook,,,,
2025-08-01 10:57:21,click,double_click,Cmd,cmd,1897,14,13,55
2025-08-01 10:57:23,click,right_click,Notepad,notepad,1142,674,31,51
2025-08-01 10:57:26,mousemove,drag,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 10:57:29,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 10:57:39,mousemove,drag,Outlook,outlook,,,,
2025-08-01 10:57:43,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 10:57:50,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 10:57:51,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 10:57:54,keypress,Ctrl+C,https://example.com/dashboard,chrome_tab_2,,,,
2025-08-01 10:58:04,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 10:58:08,mousemove,drag,https://example.com/home,unknown_app_8,,,,
2025-08-01 10:58:14,scroll,scroll_up,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 10:58:16,click,right_click,Vscode,vscode,1272,371,198,124
2025-08-01 10:58:25,mousemove,move,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:58:26,click,right_click,https://example.com/login,chrome_tab_1,1411,285,88,164
2025-08-01 10:58:30,keypress,Ctrl+C,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:58:38,mousemove,drag,Excel,excel,,,,
2025-08-01 10:58:46,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 10:58:51,click,right_click,Excel,excel,298,618,169,75
2025-08-01 10:58:53,mousemove,drag,Vscode,vscode,,,,
2025-08-01 10:59:03,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 10:59:08,keypress,Ctrl+C,Notepad,notepad,,,,
2025-08-01 10:59:11,mousemove,move,Outlook,outlook,,,,
2025-08-01 10:59:12,click,right_click,https://another.com/page1,chrome_tab_1,415,732,25,46
2025-08-01 10:59:21,scroll,scroll_up,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 10:59:31,click,right_click,Notepad,notepad,1055,742,76,13
2025-08-01 10:59:34,click,right_click,Outlook,outlook,543,845,176,37
2025-08-01 10:59:44,click,double_click,Notepad,notepad,1403,413,98,134
2025-08-01 10:59:51,keypress,Enter,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 10:59:55,scroll,scroll_up,Vscode,unknown_app_1,,,,
2025-08-01 10:59:57,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:00:05,mousemove,move,Cmd,cmd,,,,
2025-08-01 11:00:07,mousemove,drag,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 11:00:16,click,left_click,Outlook,outlook,717,1019,151,159
2025-08-01 11:00:26,keypress,key_A,Excel,excel,,,,
2025-08-01 11:00:36,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 11:00:39,click,double_click,Vscode,vscode,792,92,69,187
2025-08-01 11:00:41,keypress,Ctrl+V,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:00:42,click,double_click,Cmd,cmd,1066,162,13,148
2025-08-01 11:00:44,mousemove,drag,Outlook,outlook,,,,
2025-08-01 11:00:46,keypress,Enter,Vscode,vscode,,,,
2025-08-01 11:00:48,keypress,Ctrl+V,Excel,excel,,,,
2025-08-01 11:00:50,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:00:58,mousemove,move,,excel,,,,
2025-08-01 11:01:05,keypress,key_A,Cmd,cmd,,,,
2025-08-01 11:01:11,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:01:16,keypress,Ctrl+V,Vscode,vscode,,,,
2025-08-01 11:01:23,click,unknown_event,Vscode,vscode,1698,370,39,105
2025-08-01 11:01:33,keypress,Enter,Outlook,outlook,,,,
2025-08-01 11:01:34,click,left_click,Cmd,cmd,1231,390,111,62
2025-08-01 11:01:41,scroll,scroll_up,Excel,excel,,,,
2025-08-01 11:01:49,keypress,key_B,,cmd,,,,
2025-08-01 11:01:57,click,double_click,,excel,879,577,68,167
2025-08-01 11:02:03,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:02:07,scroll,scroll_down,Excel,unknown_app_6,,,,
2025-08-01 11:02:13,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 11:02:18,mousemove,drag,Notepad,notepad,,,,
2025-08-01 11:02:23,scroll,scroll_down,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:02:31,mousemove,drag,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:02:38,click,right_click,https://example.com/login,chrome_tab_2,672,349,16,25
2025-08-01 11:02:40,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:02:50,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:02:52,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:03:00,click,left_click,Vscode,vscode,480,764,148,193
2025-08-01 11:03:08,mousemove,drag,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 11:03:14,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:03:22,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:03:27,click,left_click,Outlook,outlook,1650,784,145,169
2025-08-01 11:03:30,mousemove,move,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:03:39,keypress,key_A,Outlook,outlook,,,,
2025-08-01 11:03:46,mousemove,drag,Excel,excel,,,,
2025-08-01 11:03:47,mousemove,drag,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:03:51,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 11:04:01,click,left_click,https://example.com/home,chrome_tab_2,436,372,132,113
2025-08-01 11:04:09,scroll,scroll_down,Excel,excel,,,,
2025-08-01 11:04:10,click,double_click,Notepad,notepad,1807,799,47,49
2025-08-01 11:04:11,keypress,key_B,Outlook,outlook,,,,
2025-08-01 11:04:19,scroll,scroll_up,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:04:27,click,left_click,Vscode,vscode,367,923,191,25
2025-08-01 11:04:37,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 11:04:42,scroll,scroll_down,Excel,excel,,,,
2025-08-01 11:04:51,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 11:05:01,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 11:05:07,click,right_click,,notepad,1371,499,137,24
2025-08-01 11:05:09,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:05:16,mousemove,drag,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:05:17,mousemove,drag,Excel,excel,,,,
2025-08-01 11:05:24,keypress,key_A,Excel,excel,,,,
2025-08-01 11:05:32,click,double_click,Cmd,cmd,1764,510,171,125
2025-08-01 11:05:35,keypress,key_A,Outlook,outlook,,,,
2025-08-01 11:05:36,mousemove,move,Excel,excel,,,,
2025-08-01 11:05:43,scroll,scroll_up,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:05:47,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 11:05:55,scroll,scroll_up,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:05:56,scroll,scroll_up,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 11:05:58,keypress,Ctrl+C,Outlook,outlook,,,,
2025-08-01 11:06:03,keypress,Ctrl+V,Cmd,cmd,,,,
2025-08-01 11:06:12,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 11:06:14,click,double_click,Cmd,cmd,92,854,148,166
2025-08-01 11:06:19,keypress,Ctrl+C,Excel,excel,,,,
2025-08-01 11:06:29,keypress,Ctrl+C,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:06:34,click,left_click,https://example.com/login,chrome_tab_1,1123,1014,180,193
2025-08-01 11:06:37,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:06:41,keypress,Ctrl+C,https://example.com/login,chrome_tab_1,,,,
2025-08-01 11:06:46,keypress,Enter,Excel,excel,,,,
2025-08-01 11:06:52,keypress,key_B,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 11:07:00,keypress,Ctrl+C,Cmd,cmd,,,,
2025-08-01 11:07:05,mousemove,drag,Vscode,vscode,,,,
2025-08-01 11:07:11,keypress,key_B,Notepad,notepad,,,,
2025-08-01 11:07:16,scroll,scroll_down,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:07:23,keypress,key_A,Excel,excel,,,,
2025-08-01 11:07:30,mousemove,drag,Excel,excel,,,,
2025-08-01 11:07:35,click,left_click,https://example.com/dashboard,chrome_tab_2,17,428,183,60
2025-08-01 11:07:40,keypress,key_B,Vscode,vscode,,,,
2025-08-01 11:07:43,click,right_click,https://example.com/login,chrome_tab_1,132,983,158,105
2025-08-01 11:07:46,mousemove,drag,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 11:07:53,keypress,key_B,Notepad,notepad,,,,
2025-08-01 11:07:57,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 11:08:02,keypress,key_A,Notepad,notepad,,,,
2025-08-01 11:08:08,keypress,key_B,Vscode,vscode,,,,
2025-08-01 11:08:16,click,left_click,Excel,excel,686,846,108,162
2025-08-01 11:08:24,scroll,scroll_down,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:08:25,keypress,Enter,Excel,excel,,,,
2025-08-01 11:08:34,keypress,key_B,Cmd,cmd,,,,
2025-08-01 11:08:42,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:08:51,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 11:09:00,mousemove,unknown_event,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 11:09:05,click,double_click,https://example.com/home,chrome_tab_2,0,974,44,107
2025-08-01 11:09:10,mousemove,drag,Excel,excel,,,,
2025-08-01 11:09:14,scroll,scroll_down,Excel,excel,,,,
2025-08-01 11:09:17,keypress,Ctrl+V,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 11:09:22,mousemove,drag,Excel,excel,,,,
2025-08-01 11:09:29,mousemove,drag,https://example.com/login,chrome_tab_2,,,,
2025-08-01 11:09:31,click,right_click,Excel,excel,1704,120,84,191
2025-08-01 11:09:34,scroll,scroll_down,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 11:09:36,click,left_click,Notepad,notepad,527,499,99,52
2025-08-01 11:09:43,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:09:53,keypress,key_A,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:09:56,scroll,scroll_down,Excel,excel,,,,
2025-08-01 11:10:04,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 11:10:05,keypress,Ctrl+C,Cmd,cmd,,,,
2025-08-01 11:10:15,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:10:19,keypress,key_B,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 11:10:20,scroll,scroll_down,https://example.com/dashboard,chrome_tab_2,,,,
2025-08-01 11:10:24,click,double_click,Excel,excel,606,722,160,189
2025-08-01 11:10:29,scroll,scroll_down,Excel,excel,,,,
2025-08-01 11:10:38,keypress,Enter,Outlook,outlook,,,,
2025-08-01 11:10:47,mousemove,move,Notepad,notepad,,,,
2025-08-01 11:10:51,click,double_click,https://example.com/settings,chrome_tab_1,1748,331,86,125
2025-08-01 11:10:52,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 11:10:55,keypress,Enter,Excel,excel,,,,
2025-08-01 11:11:02,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 11:11:06,keypress,Ctrl+V,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:11:16,mousemove,move,Outlook,outlook,,,,
2025-08-01 11:11:19,mousemove,drag,Notepad,notepad,,,,
2025-08-01 11:11:23,mousemove,move,Notepad,unknown_app_10,,,,
2025-08-01 11:11:31,keypress,Ctrl+V,Vscode,vscode,,,,
2025-08-01 11:11:41,click,double_click,Cmd,cmd,1278,689,158,71
2025-08-01 11:11:44,keypress,Enter,Notepad,notepad,,,,
2025-08-01 11:11:51,keypress,key_A,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 11:11:56,keypress,key_A,Outlook,outlook,,,,
2025-08-01 11:11:57,click,right_click,https://another.com/page2,chrome_tab_2,729,544,41,180
2025-08-01 11:12:04,mousemove,move,Cmd,cmd,,,,
2025-08-01 11:12:05,keypress,key_A,Cmd,cmd,,,,
2025-08-01 11:12:10,click,double_click,https://example.com/dashboard,chrome_tab_1,1701,572,97,151
2025-08-01 11:12:12,click,left_click,Outlook,outlook,1514,697,195,118
2025-08-01 11:12:18,click,double_click,Excel,excel,294,823,47,134
2025-08-01 11:12:22,click,double_click,Outlook,outlook,1300,320,71,16
2025-08-01 11:12:30,keypress,Enter,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 11:12:40,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 11:12:50,keypress,key_A,https://example.com/home,chrome_tab_1,,,,
2025-08-01 11:12:54,click,double_click,https://example.com/login,chrome_tab_2,745,718,19,142
2025-08-01 11:12:59,mousemove,move,Excel,excel,,,,
2025-08-01 11:13:08,mousemove,move,Vscode,vscode,,,,
2025-08-01 11:13:12,keypress,Enter,Notepad,notepad,,,,
2025-08-01 11:13:22,click,double_click,https://example.com/home,chrome_tab_1,1778,153,65,111
2025-08-01 11:13:24,mousemove,move,Notepad,unknown_app_5,,,,
2025-08-01 11:13:29,click,right_click,Excel,excel,1746,204,14,199
2025-08-01 11:13:32,scroll,scroll_up,Excel,excel,,,,
